"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"852801","20991.638384","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1086 Ack=2385 Win=32120 Len=0"
"852802","20991.642462","172.16.114.148","172.16.112.50","TELNET","119","","Telnet Data ..."
"852803","20991.643009","172.16.112.50","172.16.114.148","TELNET","119","","Telnet Data ..."
"852804","20991.658378","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1151 Ack=2450 Win=32120 Len=0"
"852805","20991.662169","172.16.114.148","172.16.112.50","TELNET","111","","Telnet Data ..."
"852806","20991.662667","172.16.112.50","172.16.114.148","TELNET","111","","Telnet Data ..."
"852807","20991.678371","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1208 Ack=2507 Win=32120 Len=0"
"852808","20991.682308","172.16.114.148","172.16.112.50","TELNET","115","","Telnet Data ..."
"852809","20991.682827","172.16.112.50","172.16.114.148","TELNET","115","","Telnet Data ..."
"852810","20991.698365","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1269 Ack=2568 Win=32120 Len=0"
"852811","20991.702368","172.16.114.148","172.16.112.50","TELNET","117","","Telnet Data ..."
"852812","20991.702906","172.16.112.50","172.16.114.148","TELNET","117","","Telnet Data ..."
"852813","20991.708041","206.48.44.18","172.16.112.100","TCP","60","","1387  >  21 [SYN] Seq=0 Win=8192 Len=0 MSS=1460"
"852814","20991.708192","172.16.112.100","206.48.44.18","TCP","60","","21  >  1387 [SYN, ACK] Seq=0 Ack=1 Win=8760 Len=0 MSS=1460"
"852815","20991.711011","206.48.44.18","172.16.112.100","TCP","60","","1387  >  21 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"852816","20991.711365","172.16.112.100","206.48.44.18","FTP","101","","Response: 220 hume Microsoft FTP Service (Version 2.0)."
"852817","20991.712361","206.48.44.18","172.16.112.100","FTP","69","","Request: user anonymous"
"852818","20991.712683","172.16.112.100","206.48.44.18","FTP","126","","Response: 331 Anonymous access allowed, send identity (e-mail name) as password."
"852819","20991.713665","206.48.44.18","172.16.112.100","FTP","85","","Request: pass guestaccnt@compuserve.com"
"852820","20991.714944","172.16.112.100","206.48.44.18","FTP","85","","Response: 230 Anonymous user logged in."
"852821","20991.715881","206.48.44.18","172.16.112.100","FTP","80","","Request: port 199,199,199,199,0,80"
"852822","20991.716164","172.16.112.100","206.48.44.18","FTP","81","","Response: 500 Invalid PORT Command."
"852823","20991.717135","206.48.44.18","172.16.112.100","FTP","81","","Request: port 199,199,199,199,10,10"
"852824","20991.717387","172.16.112.100","206.48.44.18","FTP","81","","Response: 500 Invalid PORT Command."
"852825","20991.718273","206.48.44.18","172.16.112.100","FTP","61","","Request: cwd /c"
"852826","20991.718361","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1332 Ack=2631 Win=32120 Len=0"
"852827","20991.719555","172.16.112.100","206.48.44.18","FTP","83","","Response: 250 CWD command successful."
"852828","20991.720529","206.48.44.18","172.16.112.100","FTP","72","","Request: stor ntis-ftp.txt"
"852829","20991.722260","172.16.114.148","172.16.112.50","TELNET","114","","Telnet Data ..."
"852830","20991.722775","172.16.112.50","172.16.114.148","TELNET","114","","Telnet Data ..."
"852831","20991.737757","172.16.112.100","206.48.44.18","FTP","112","","Response: 150 Opening ASCII mode data connection for ntis-ftp.txt."
"852832","20991.738250","172.16.112.100","206.48.44.18","TCP","60","","20  >  20 [SYN] Seq=0 Win=8192 Len=0 MSS=1460"
"852833","20991.738356","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1392 Ack=2691 Win=32120 Len=0"
"852834","20991.739124","206.48.44.18","172.16.112.100","TCP","60","","20  >  20 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"852835","20991.742213","172.16.114.148","172.16.112.50","TELNET","113","","Telnet Data ..."
"852836","20991.742732","172.16.112.50","172.16.114.148","TELNET","113","","Telnet Data ..."
"852837","20991.758363","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1451 Ack=2750 Win=32120 Len=0"
"852838","20991.759043","172.16.114.148","172.16.112.50","TELNET","60","","Telnet Data ..."
"852839","20991.759283","172.16.112.50","172.16.114.148","TELNET","60","","Telnet Data ..."
"852840","20991.778350","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1453 Ack=2752 Win=32120 Len=0"
"852841","20991.778640","172.16.114.148","172.16.112.50","TELNET","60","","Telnet Data ..."
"852842","20991.778885","172.16.112.50","172.16.114.148","TELNET","60","","Telnet Data ..."
"852843","20991.798345","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1458 Ack=2757 Win=32120 Len=0"
"852844","20991.798664","172.16.114.148","172.16.112.50","TELNET","60","","Telnet Data ..."
"852845","20991.798909","172.16.112.50","172.16.114.148","TELNET","60","","Telnet Data ..."
"852846","20991.818345","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1464 Ack=2763 Win=32120 Len=0"
"852847","20991.819744","172.16.114.148","172.16.112.50","TELNET","60","","Telnet Data ..."
"852848","20991.820000","172.16.112.50","172.16.114.148","TELNET","60","","Telnet Data ..."
"852849","20991.838337","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1467 Ack=2766 Win=32120 Len=0"
"852850","20991.840114","172.16.114.148","172.16.112.50","TELNET","60","","Telnet Data ..."
"852851","20991.840377","172.16.112.50","172.16.114.148","TELNET","60","","Telnet Data ..."
"852852","20991.858336","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1469 Ack=2768 Win=32120 Len=0"
"852853","20991.859966","206.48.44.18","172.16.112.100","TCP","60","","1387  >  21 [ACK] Seq=125 Ack=292 Win=8469 Len=0"
"852854","20991.862414","172.16.114.148","172.16.112.50","TELNET","119","","Telnet Data ..."
"852855","20991.862966","172.16.112.50","172.16.114.148","TELNET","119","","Telnet Data ..."
"852856","20991.878332","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1534 Ack=2833 Win=32120 Len=0"
"852857","20991.882331","172.16.114.148","172.16.112.50","TELNET","117","","Telnet Data ..."
"852858","20991.882867","172.16.112.50","172.16.114.148","TELNET","117","","Telnet Data ..."
"852859","20991.898328","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1597 Ack=2896 Win=32120 Len=0"
"852860","20991.902374","172.16.114.148","172.16.112.50","TELNET","118","","Telnet Data ..."
"852861","20991.902914","172.16.112.50","172.16.114.148","TELNET","118","","Telnet Data ..."
"852862","20991.918323","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1661 Ack=2960 Win=32120 Len=0"
"852863","20991.922390","172.16.114.148","172.16.112.50","TELNET","119","","Telnet Data ..."
"852864","20991.922941","172.16.112.50","172.16.114.148","TELNET","119","","Telnet Data ..."
"852865","20991.938320","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1726 Ack=3025 Win=32120 Len=0"
"852866","20991.941866","172.16.114.148","172.16.112.50","TELNET","96","","Telnet Data ..."
"852867","20991.942316","172.16.112.50","172.16.114.148","TELNET","96","","Telnet Data ..."
"852868","20991.958316","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1768 Ack=3067 Win=32120 Len=0"
"852869","20991.960659","172.16.114.148","172.16.112.50","TELNET","60","","Telnet Data ..."
"852870","20991.960965","172.16.112.50","172.16.114.148","TELNET","60","","Telnet Data ..."
"852871","20991.978323","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1770 Ack=3069 Win=32120 Len=0"
"852872","20991.982512","172.16.114.148","172.16.112.50","TELNET","122","","Telnet Data ..."
"852873","20991.983067","172.16.112.50","172.16.114.148","TELNET","122","","Telnet Data ..."
"852874","20991.998309","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1838 Ack=3137 Win=32120 Len=0"
"852875","20992.002407","172.16.114.148","172.16.112.50","TELNET","119","","Telnet Data ..."
"852876","20992.002943","172.16.112.50","172.16.114.148","TELNET","119","","Telnet Data ..."
"852877","20992.018304","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1903 Ack=3202 Win=32120 Len=0"
"852878","20992.022458","172.16.114.148","172.16.112.50","TELNET","121","","Telnet Data ..."
"852879","20992.023017","172.16.112.50","172.16.114.148","TELNET","121","","Telnet Data ..."
"852880","20992.038305","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=1970 Ack=3269 Win=32120 Len=0"
"852881","20992.042296","172.16.114.148","172.16.112.50","TELNET","117","","Telnet Data ..."
"852882","20992.042832","172.16.112.50","172.16.114.148","TELNET","117","","Telnet Data ..."
"852883","20992.058296","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=2033 Ack=3332 Win=32120 Len=0"
"852884","20992.062557","172.16.114.148","172.16.112.50","TELNET","124","","Telnet Data ..."
"852885","20992.063119","172.16.112.50","172.16.114.148","TELNET","124","","Telnet Data ..."
"852886","20992.078293","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=2103 Ack=3402 Win=32120 Len=0"
"852887","20992.081521","172.16.114.148","172.16.112.50","TELNET","96","","Telnet Data ..."
"852888","20992.081957","172.16.112.50","172.16.114.148","TELNET","96","","Telnet Data ..."
"852889","20992.098284","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=2145 Ack=3444 Win=32120 Len=0"
"852890","20992.100057","172.16.114.148","172.16.112.50","TELNET","60","","Telnet Data ..."
"852891","20992.100313","172.16.112.50","172.16.114.148","TELNET","60","","Telnet Data ..."
"852892","20992.118280","172.16.114.148","172.16.112.50","TCP","60","","1708  >  23 [ACK] Seq=2147 Ack=3446 Win=32120 Len=0"
"852893","20992.122670","172.16.114.148","172.16.112.50","TELNET","128","","Telnet Data ..."
