"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"490461","13803.737332","208.239.5.230","172.16.112.100","TCP","60","","1173  >  25 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"490462","13803.737477","172.16.112.100","208.239.5.230","TCP","60","","25  >  1173 [SYN, ACK] Seq=0 Ack=1 Win=8760 Len=0 MSS=1460"
"490463","13803.740338","208.239.5.230","172.16.112.100","TCP","60","","1173  >  25 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"490464","13803.751194","172.16.112.100","172.16.112.20","DNS","86","","Standard query 0x0033 PTR 230.5.239.208.in-addr.arpa"
"490465","13803.752190","172.16.112.20","192.168.1.20","DNS","86","","Standard query 0x529e PTR 230.5.239.208.in-addr.arpa"
"490466","13803.756709","192.168.1.20","172.16.112.20","DNS","152","","Standard query response 0x529e No such name PTR 230.5.239.208.in-addr.arpa SOA aesop.world.net"
"490467","13803.757555","172.16.112.20","172.16.112.100","DNS","152","","Standard query response 0x0033 No such name PTR 230.5.239.208.in-addr.arpa SOA aesop.world.net"
"490468","13803.758025","172.16.112.100","208.239.5.230","NBNS","92","","Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>"
"490469","13803.759036","208.239.5.230","172.16.112.100","ICMP","120","","Destination unreachable (Port unreachable)"
"490470","13803.862966","172.16.112.149","172.16.112.50","TELNET","60","","Telnet Data ..."
"490471","13803.863240","172.16.112.50","172.16.112.149","TELNET","60","","Telnet Data ..."
"490472","13803.881673","172.16.112.149","172.16.112.50","TCP","60","","31843  >  23 [ACK] Seq=63 Ack=115 Win=32120 Len=0"
"490473","13803.911853","172.16.112.149","172.16.112.50","TELNET","60","","Telnet Data ..."
"490474","13803.912086","172.16.112.50","172.16.112.149","TELNET","60","","Telnet Data ..."
"490475","13803.931643","172.16.112.149","172.16.112.50","TCP","60","","31843  >  23 [ACK] Seq=64 Ack=116 Win=32120 Len=0"
"490476","13804.021748","172.16.112.149","172.16.112.50","TELNET","60","","Telnet Data ..."
"490477","13804.021970","172.16.112.50","172.16.112.149","TELNET","60","","Telnet Data ..."
"490478","13804.041613","172.16.112.149","172.16.112.50","TCP","60","","31843  >  23 [ACK] Seq=65 Ack=117 Win=32120 Len=0"
"490479","13804.091851","172.16.112.149","172.16.112.50","TELNET","60","","Telnet Data ..."
"490480","13804.092064","172.16.112.50","172.16.112.149","TELNET","60","","Telnet Data ..."
"490481","13804.111605","172.16.112.149","172.16.112.50","TCP","60","","31843  >  23 [ACK] Seq=66 Ack=118 Win=32120 Len=0"
"490482","13804.211713","172.16.112.149","172.16.112.50","TELNET","60","","Telnet Data ..."
"490483","13804.211957","172.16.112.50","172.16.112.149","TELNET","60","","Telnet Data ..."
"490484","13804.231576","172.16.112.149","172.16.112.50","TCP","60","","31843  >  23 [ACK] Seq=67 Ack=119 Win=32120 Len=0"
"490485","13804.331681","172.16.112.149","172.16.112.50","TELNET","60","","Telnet Data ..."
"490486","13804.331899","172.16.112.50","172.16.112.149","TELNET","60","","Telnet Data ..."
"490487","13804.351549","172.16.112.149","172.16.112.50","TCP","60","","31843  >  23 [ACK] Seq=68 Ack=120 Win=32120 Len=0"
"490488","13804.386684","197.182.91.233","172.16.114.168","TELNET","60","","Telnet Data ..."
"490489","13804.386975","172.16.114.168","197.182.91.233","TELNET","60","","Telnet Data ..."
"490490","13804.401656","172.16.112.149","172.16.112.50","TELNET","60","","Telnet Data ..."
