"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"151679","7841.775007","172.16.118.70","172.16.112.100","TCP","60","","1115  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"151680","7841.775168","172.16.112.100","172.16.118.70","TCP","60","","80  >  1115 [SYN, ACK] Seq=0 Ack=1 Win=8760 Len=0 MSS=1460"
"151681","7841.775599","172.16.118.70","172.16.112.100","TCP","60","","1115  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"151682","7841.775770","172.16.118.70","172.16.112.100","TCP","64","","[TCP segment of a reassembled PDU]"
"151683","7841.885416","172.16.112.100","172.16.118.70","TCP","60","","80  >  1115 [ACK] Seq=1 Ack=11 Win=8750 Len=0"
"151684","7843.462856","172.16.114.168","197.218.177.69","FTP","60","","Request: QUIT"
"151685","7843.463942","197.218.177.69","172.16.114.168","FTP","68","","Response: 221 Goodbye."
"151686","7843.464185","172.16.114.168","197.218.177.69","TCP","60","","22577  >  21 [FIN, ACK] Seq=340 Ack=1070 Win=32120 Len=0"
"151687","7843.464900","197.218.177.69","172.16.114.168","TCP","60","","21  >  22577 [ACK] Seq=1070 Ack=341 Win=32735 Len=0"
"151688","7843.465106","197.218.177.69","172.16.114.168","TCP","60","","21  >  22577 [FIN, ACK] Seq=1070 Ack=341 Win=32736 Len=0"
"151689","7843.465258","172.16.114.168","197.218.177.69","TCP","60","","22577  >  21 [ACK] Seq=341 Ack=1071 Win=32120 Len=0"
"151690","7843.533725","172.16.112.149","135.13.216.191","TELNET","60","","Telnet Data ..."
"151691","7843.534756","135.13.216.191","172.16.112.149","TELNET","60","","Telnet Data ..."
"151692","7843.551587","172.16.112.149","135.13.216.191","TCP","60","","12377  >  23 [ACK] Seq=1560 Ack=9679 Win=32120 Len=0"
"151693","7846.065703","172.16.117.111","137.241.250.70","TCP","60","","23591  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"151694","7846.069245","137.241.250.70","172.16.117.111","TCP","60","","80  >  23591 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"151695","7846.069425","172.16.117.111","137.241.250.70","TCP","60","","23591  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"151696","7846.069888","172.16.117.111","137.241.250.70","HTTP","241","","GET /reghtml/DL/98-017.htm HTTP/1.0 "
"151697","7846.089583","137.241.250.70","172.16.117.111","TCP","60","","80  >  23591 [ACK] Seq=1 Ack=188 Win=32736 Len=0"
"151698","7846.108634","137.241.250.70","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"151699","7846.109863","137.241.250.70","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"151700","7846.111053","172.16.117.111","137.241.250.70","TCP","60","","23591  >  80 [ACK] Seq=188 Ack=2921 Win=32120 Len=0"
"151701","7846.116792","137.241.250.70","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"151702","7846.118026","137.241.250.70","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"151703","7846.119256","137.241.250.70","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"151704","7846.121060","172.16.117.111","137.241.250.70","TCP","60","","23591  >  80 [ACK] Seq=188 Ack=7301 Win=32120 Len=0"
"151705","7846.126535","137.241.250.70","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"151706","7846.127768","137.241.250.70","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"151707","7846.128999","137.241.250.70","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
"151708","7846.130231","137.241.250.70","172.16.117.111","TCP","1514","","[TCP segment of a reassembled PDU]"
