"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"530799","14646.636613","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5500 Ack=26068 Win=32120 Len=0"
"530800","14646.656969","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"530801","14646.657759","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"530802","14646.676544","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5501 Ack=26069 Win=32120 Len=0"
"530803","14646.696652","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"530804","14646.697483","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"530805","14646.716527","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5502 Ack=26070 Win=32120 Len=0"
"530806","14646.736637","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"530807","14646.737439","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"530808","14646.756523","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5503 Ack=26071 Win=32120 Len=0"
"530809","14646.778672","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"530810","14646.779693","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"530811","14646.796510","172.16.113.105","194.7.248.153","TCP","60","","1306  >  23 [ACK] Seq=678 Ack=4488 Win=32120 Len=0"
"530812","14646.806639","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"530813","14646.807433","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"530814","14646.826507","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5504 Ack=26072 Win=32120 Len=0"
"530815","14646.866613","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"530816","14646.867399","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"530817","14646.886491","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5505 Ack=26073 Win=32120 Len=0"
"530818","14646.906598","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"530819","14646.907385","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"530820","14646.926484","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5506 Ack=26074 Win=32120 Len=0"
"530821","14646.946589","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"530822","14646.947376","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"530823","14646.956658","172.16.114.207","196.37.75.158","TELNET","60","","Telnet Data ..."
"530824","14646.957474","196.37.75.158","172.16.114.207","TELNET","60","","Telnet Data ..."
"530825","14646.966480","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5507 Ack=26075 Win=32120 Len=0"
"530826","14646.976478","172.16.114.207","196.37.75.158","TCP","60","","21564  >  23 [ACK] Seq=615 Ack=19630 Win=32120 Len=0"
"530827","14647.026599","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"530828","14647.027451","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"530829","14647.046462","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5508 Ack=26076 Win=32120 Len=0"
"530830","14647.066569","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"530831","14647.067354","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"530832","14647.079317","197.182.91.233","172.16.112.50","TELNET","60","","Telnet Data ..."
"530833","14647.079802","172.16.112.50","197.182.91.233","TELNET","60","","Telnet Data ..."
"530834","14647.086450","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5509 Ack=26077 Win=32120 Len=0"
"530835","14647.098308","197.182.91.233","172.16.112.50","TCP","60","","22610  >  23 [ACK] Seq=363 Ack=8553 Win=32120 Len=0"
"530836","14647.106560","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"530837","14647.107364","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"530838","14647.126448","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5510 Ack=26078 Win=32120 Len=0"
"530839","14647.176549","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"530840","14647.177329","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"530841","14647.196429","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5511 Ack=26079 Win=32120 Len=0"
"530842","14647.216541","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"530843","14647.217341","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"530844","14647.236422","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5512 Ack=26080 Win=32120 Len=0"
"530845","14647.256757","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"530846","14647.257631","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"530847","14647.262000","194.27.251.21","172.16.112.100","TCP","60","","1301  >  80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"530848","14647.262179","172.16.112.100","194.27.251.21","TCP","60","","80  >  1301 [SYN, ACK] Seq=0 Ack=1 Win=8760 Len=0 MSS=1460"
"530849","14647.263095","194.27.251.21","172.16.112.100","TCP","60","","1301  >  80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"530850","14647.276424","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5513 Ack=26081 Win=32120 Len=0"
"530851","14647.282253","194.27.251.21","172.16.112.100","HTTP","328","","GET /html/webstats/ HTTP/1.0 "
"530852","14647.296518","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"530853","14647.297305","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"530854","14647.310255","172.16.112.100","194.27.251.21","TCP","165","","[TCP segment of a reassembled PDU]"
"530855","14647.310512","172.16.112.100","194.27.251.21","HTTP","60","","HTTP/1.0 403 Access Forbidden  (text/html)"
"530856","14647.311345","194.27.251.21","172.16.112.100","TCP","60","","1301  >  80 [ACK] Seq=275 Ack=113 Win=32120 Len=0"
"530857","14647.316407","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5514 Ack=26082 Win=32120 Len=0"
"530858","14647.336791","194.27.251.21","172.16.112.100","TCP","60","","1301  >  80 [FIN, ACK] Seq=275 Ack=113 Win=32120 Len=0"
"530859","14647.336935","172.16.112.100","194.27.251.21","TCP","60","","80  >  1301 [ACK] Seq=113 Ack=276 Win=8486 Len=0"
"530860","14647.376515","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"530861","14647.377321","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"530862","14647.396384","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5515 Ack=26083 Win=32120 Len=0"
"530863","14647.426491","172.16.114.169","196.227.33.189","TELNET","60","","Telnet Data ..."
"530864","14647.427397","196.227.33.189","172.16.114.169","TELNET","60","","Telnet Data ..."
"530865","14647.446374","172.16.114.169","196.227.33.189","TCP","60","","23633  >  23 [ACK] Seq=5516 Ack=26084 Win=32120 Len=0"
