"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"784803","19580.634562","196.37.75.158","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"784804","19580.647819","172.16.112.50","196.37.75.158","SSHv1","74","","Server: Encrypted packet (len=10)"
"784805","19580.664408","196.37.75.158","172.16.112.50","TCP","60","","31621  >  22 [ACK] Seq=3548 Ack=6156 Win=32120 Len=0"
"784806","19580.674544","196.37.75.158","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"784807","19580.687815","172.16.112.50","196.37.75.158","SSHv1","74","","Server: Encrypted packet (len=10)"
"784808","19580.704383","196.37.75.158","172.16.112.50","TCP","60","","31621  >  22 [ACK] Seq=3568 Ack=6176 Win=32120 Len=0"
"784809","19580.724542","196.37.75.158","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"784810","19580.731642","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"784811","19580.732436","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"784812","19580.737811","172.16.112.50","196.37.75.158","SSHv1","74","","Server: Encrypted packet (len=10)"
"784813","19580.751227","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=7073 Ack=21453 Win=32120 Len=0"
"784814","19580.754372","196.37.75.158","172.16.112.50","TCP","60","","31621  >  22 [ACK] Seq=3588 Ack=6196 Win=32120 Len=0"
"784815","19580.784526","196.37.75.158","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"784816","19580.797810","172.16.112.50","196.37.75.158","SSHv1","74","","Server: Encrypted packet (len=10)"
"784817","19580.814362","196.37.75.158","172.16.112.50","TCP","60","","31621  >  22 [ACK] Seq=3608 Ack=6216 Win=32120 Len=0"
"784818","19580.814580","196.37.75.158","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"784819","19580.816757","172.16.117.103","172.16.112.100","TCP","60","","1321  >  23 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"784820","19580.816971","3comFast_9c:b2:54","Broadcast","ARP","60","","Who has 172.16.117.103? Tell 172.16.112.100"
"784821","19580.817091","Dell_a3:57:db","3comFast_9c:b2:54","ARP","60","","172.16.117.103 is at 00:c0:4f:a3:57:db"
"784822","19580.817186","172.16.112.100","172.16.117.103","TCP","60","","23  >  1321 [SYN, ACK] Seq=0 Ack=1 Win=8760 Len=0 MSS=1460"
"784823","19580.817637","172.16.117.103","172.16.112.100","TCP","60","","1321  >  23 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"784824","19580.822671","172.16.117.103","172.16.112.100","TELNET","81","","Telnet Data ..."
"784825","19580.827840","172.16.112.50","196.37.75.158","SSHv1","74","","Server: Encrypted packet (len=10)"
"784826","19580.844356","196.37.75.158","172.16.112.50","TCP","60","","31621  >  22 [ACK] Seq=3628 Ack=6236 Win=32120 Len=0"
"784827","19580.854514","196.37.75.158","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"784828","19580.867797","172.16.112.50","196.37.75.158","SSHv1","74","","Server: Encrypted packet (len=10)"
"784829","19580.884343","196.37.75.158","172.16.112.50","TCP","60","","31621  >  22 [ACK] Seq=3648 Ack=6256 Win=32120 Len=0"
"784830","19580.894511","196.37.75.158","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"784831","19580.907807","172.16.112.50","196.37.75.158","SSHv1","74","","Server: Encrypted packet (len=10)"
"784832","19580.923666","172.16.112.100","172.16.117.103","TELNET","60","","Telnet Data ..."
"784833","19580.924339","196.37.75.158","172.16.112.50","TCP","60","","31621  >  22 [ACK] Seq=3668 Ack=6276 Win=32120 Len=0"
"784834","19580.926175","196.37.75.158","172.16.112.50","SSHv1","74","","Client: Encrypted packet (len=10)"
"784835","19580.940599","172.16.117.103","172.16.112.100","TCP","60","","1321  >  23 [ACK] Seq=28 Ack=4 Win=32120 Len=0"
"784836","19580.940778","172.16.112.100","172.16.117.103","TELNET","75","","Telnet Data ..."
"784837","19580.941339","172.16.117.103","172.16.112.100","TELNET","75","","Telnet Data ..."
"784838","19580.947835","172.16.112.50","196.37.75.158","SSHv1","82","","Server: Encrypted packet (len=20)"
"784839","19580.964356","196.37.75.158","172.16.112.50","TCP","60","","31621  >  22 [ACK] Seq=3688 Ack=6304 Win=32120 Len=0"
"784840","19580.991355","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"784841","19580.992224","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"784842","19581.011164","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=7074 Ack=21454 Win=32120 Len=0"
"784843","19581.051866","172.16.112.100","172.16.117.103","TCP","60","","23  >  1321 [ACK] Seq=25 Ack=49 Win=8712 Len=0"
"784844","19581.331405","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"784845","19581.332430","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"784846","19581.343137","172.16.112.194","195.73.151.50","TCP","60","","13340  >  25 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"784847","19581.343974","195.73.151.50","172.16.112.194","TCP","60","","25  >  13340 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"784848","19581.344161","172.16.112.194","195.73.151.50","TCP","60","","13340  >  25 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"784849","19581.351088","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=7075 Ack=21455 Win=32120 Len=0"
"784850","19581.366444","195.73.151.50","172.16.112.194","SMTP","138","","S: 220 lambda.orange.com Sendmail 4.1/SMI-4.1 ready at Sat, 7 Aug 1999 13:26:31 -0400"
"784851","19581.381134","172.16.112.194","195.73.151.50","TCP","60","","13340  >  25 [ACK] Seq=1 Ack=85 Win=32120 Len=0"
"784852","19581.456371","172.16.112.194","195.73.151.50","SMTP","80","","C: EHLO falcon.eyrie.af.mil"
"784853","19581.457357","195.73.151.50","172.16.112.194","SMTP","80","","S: 500 Command unrecognized"
"784854","19581.471054","172.16.112.194","195.73.151.50","TCP","60","","13340  >  25 [ACK] Seq=27 Ack=111 Win=32120 Len=0"
"784855","19581.661209","172.16.112.194","195.73.151.50","SMTP","80","","C: HELO falcon.eyrie.af.mil"
"784856","19581.662165","195.73.151.50","172.16.112.194","SMTP","102","","S: 250 (falcon.eyrie.af.mil) pleased to meet you."
"784857","19581.671288","172.16.113.105","194.7.248.153","TELNET","60","","Telnet Data ..."
"784858","19581.671501","172.16.112.194","195.73.151.50","SMTP","96","","C: MAIL From:<terceroe@falcon.eyrie.af.mil>"
"784859","19581.672262","194.7.248.153","172.16.113.105","TELNET","60","","Telnet Data ..."
"784860","19581.672504","195.73.151.50","172.16.112.194","SMTP","103","","S: 250 <terceroe@falcon.eyrie.af.mil>... Sender Ok"
"784861","19581.673042","172.16.112.194","195.73.151.50","SMTP","92","","C: RCPT To:<grosvenk@lambda.orange.com>"
"784862","19581.673886","195.73.151.50","172.16.112.194","SMTP","91","","S: 250 <grosvenk@lambda.orange.com> OK"
"784863","19581.691016","172.16.112.194","195.73.151.50","TCP","60","","13340  >  25 [ACK] Seq=133 Ack=245 Win=32120 Len=0"
"784864","19581.691083","172.16.113.105","194.7.248.153","TCP","60","","29739  >  23 [ACK] Seq=7076 Ack=21456 Win=32120 Len=0"
"784865","19581.691450","172.16.112.194","195.73.151.50","SMTP","60","","C: DATA"
"784866","19581.692787","195.73.151.50","172.16.112.194","SMTP","104","","S: 354 Enter mail, end with ""."" on a line by itself"
"784867","19581.711001","172.16.112.194","195.73.151.50","TCP","60","","13340  >  25 [ACK] Seq=139 Ack=295 Win=32120 Len=0"
"784868","19581.891675","172.16.112.194","195.73.151.50","IMF","774","","subject: Lines. For people do not anything, , Lines.  For people do not anything there is challenge applications  , oriented Computing and from by id Edt by percent error mail still  , posting for specific internal form to add Statistical methods,  , applicable to me things?   ,   , As well: I think.  It.  All try to take Anybody else?   "
